LIMIT_BAL,Sex,Education,AGE,difference,default,,,
1.00E+05,0,4,24,172748,0,,,
20000,0,2,46,47269,0,,,
30000,0,2,38,77311,0,,,
190000,1,2,24,118201,0,,,
30000,1,2,39,140947,0,,,
290000,0,4,41,1158881,0,,,
2.00E+05,0,3,55,846865,0,,,
50000,0,2,36,52252,0,,,
5.00E+05,1,3,31,96767,0,,,
360000,1,2,45,689581,0,,,
50000,1,3,37,95907,0,,,
90000,1,4,26,-2174,0,,,
50000,1,3,26,0,0,,,
150000,1,2,32,346009,0,,,
3.00E+05,1,4,31,8870,0,,,
10000,0,3,26,43229,0,,,
80000,1,1,30,71450,0,,,
90000,1,3,39,-287,0,,,
1.00E+05,0,3,40,314872,0,,,
50000,0,3,33,118218,0,,,
80000,0,3,24,62866,0,,,
1.00E+05,0,3,29,283266,0,,,
20000,1,4,24,11362,0,,,
220000,1,4,30,-232,0,,,
20000,1,2,22,51040,0,,,
150000,1,4,23,-395,0,,,
5.00E+05,1,4,35,25354,0,,,
440000,1,2,49,1609420,0,,,
270000,0,3,35,239894,0,,,
30000,1,3,21,14635,0,,,
70000,0,2,41,278004,0,,,
20000,0,4,25,37932,0,,,
150000,1,2,33,18175,0,,,
230000,1,4,25,0,0,,,
20000,1,3,40,77832,0,,,
360000,1,4,64,0,0,,,
2.00E+05,0,3,33,14993,0,,,
180000,0,3,43,-75,0,,,
3.00E+05,1,3,39,611491,0,,,
120000,1,3,30,561552,0,,,
2.00E+05,1,3,32,783787,0,,,
2.00E+05,1,3,28,247760,0,,,
160000,0,4,31,0,0,,,
2.00E+05,1,3,42,0,0,,,
50000,1,4,41,185769,0,,,
50000,1,2,51,225884,0,,,
180000,0,4,35,158697,0,,,
30000,1,3,36,390,0,,,
80000,1,3,43,214932,0,,,
2.00E+05,1,2,46,0,0,,,
320000,1,3,34,36619,0,,,
2.00E+05,1,3,32,248304,0,,,
60000,1,2,28,21234,0,,,
5.00E+05,0,4,64,0,0,,,
90000,1,4,23,112837,0,,,
70000,0,3,27,207897,0,,,
90000,1,3,35,0,0,,,
60000,1,4,25,259955,0,,,
470000,1,2,42,1431051,0,,,
2.00E+05,1,4,25,-3,0,,,
230000,1,3,36,-159,0,,,
230000,0,4,45,381460,0,,,
280000,1,4,23,981166,0,,,
390000,1,4,31,215644,0,,,
170000,1,3,42,0,0,,,
230000,1,2,25,43447,0,,,
230000,1,2,37,815915,0,,,
80000,0,2,42,-240,0,,,
240000,1,4,38,827480,0,,,
50000,1,3,36,64068,0,,,
20000,0,4,42,15250,0,,,
50000,1,4,23,84656,0,,,
430000,0,4,34,1631339,0,,,
2.00E+05,0,4,26,13141,0,,,
80000,1,3,30,296665,0,,,
5.00E+05,0,4,38,820069,0,,,
70000,1,4,24,306312,0,,,
150000,1,4,49,0,0,,,
150000,1,4,55,-211,0,,,
230000,0,3,28,-292,0,,,
330000,1,3,37,0,0,,,
260000,0,3,44,-22,0,,,
260000,1,4,36,0,0,,,
320000,1,4,28,-106,0,,,
20000,1,3,22,0,0,,,
5.00E+05,1,4,34,383749,0,,,
130000,0,3,43,117563,0,,,
20000,1,3,31,83775,0,,,
4.00E+05,1,4,32,-1513,0,,,
110000,1,2,42,563285,0,,,
150000,1,4,30,0,0,,,
50000,1,3,29,145264,0,,,
30000,0,2,44,58933,0,,,
150000,1,3,47,687865,0,,,
350000,1,4,44,230214,0,,,
320000,1,4,41,363940,0,,,
30000,1,2,41,165930,0,,,
480000,1,4,48,0,0,,,
270000,0,4,33,-173,0,,,
150000,1,2,23,37194,0,,,
2.00E+05,0,4,44,0,0,,,
30000,1,2,58,131068,0,,,
160000,1,3,35,558187,0,,,
1.00E+05,0,1,52,265382,0,,,
230000,1,3,31,167377,0,,,
150000,1,3,32,78223,0,,,
250000,0,4,34,1000619,0,,,
230000,1,4,40,-12,0,,,
30000,0,3,31,189258,0,,,
230000,1,3,34,-10094,0,,,
310000,1,3,33,343123,0,,,
5.00E+05,1,4,41,-169,0,,,
50000,0,2,27,179186,0,,,
480000,0,4,49,1665948,0,,,
150000,1,2,49,7609,0,,,
20000,0,4,23,4561,0,,,
360000,0,2,49,602343,0,,,
180000,0,3,26,0,0,,,
330000,0,4,61,0,0,,,
3.00E+05,1,4,33,-452,0,,,
50000,0,3,44,34366,0,,,
30000,1,4,27,122325,0,,,
180000,1,2,31,347548,0,,,
750000,1,4,41,304659,0,,,
3.00E+05,1,4,39,-34,0,,,
160000,1,4,33,-13,0,,,
2.00E+05,1,2,44,195142,0,,,
280000,1,3,29,17910,0,,,
50000,0,4,23,39862,0,,,
360000,0,4,32,0,0,,,
30000,0,3,25,65079,0,,,
3.00E+05,0,2,56,392965,0,,,
50000,0,3,39,81046,0,,,
3.00E+05,1,3,42,1315113,0,,,
2.00E+05,1,3,46,652280,0,,,
110000,1,3,35,250399,0,,,
1.00E+05,0,4,27,223999,0,,,
110000,1,2,36,324042,0,,,
120000,0,4,32,212187,0,,,
280000,1,3,38,419957,0,,,
420000,0,3,28,118841,0,,,
230000,1,4,38,859594,0,,,
20000,1,2,22,12107,0,,,
30000,1,3,24,130968,0,,,
140000,1,3,39,0,0,,,
50000,1,3,41,34000,0,,,
250000,0,4,40,10811,0,,,
90000,1,3,26,27806,0,,,
240000,1,4,36,0,0,,,
230000,1,4,43,0,0,,,
2.00E+05,1,4,32,59797,0,,,
20000,1,4,24,80566,0,,,
430000,0,4,39,310470,0,,,
3.00E+05,1,3,56,556659,0,,,
80000,1,4,25,190033,0,,,
60000,1,3,25,186556,0,,,
360000,1,4,48,-58,0,,,
80000,1,3,30,243213,0,,,
170000,1,3,29,-9,0,,,
140000,1,4,31,-26,0,,,
50000,1,2,24,170431,0,,,
120000,0,3,34,0,0,,,
80000,0,3,45,6097,0,,,
150000,0,3,29,286779,0,,,
90000,1,3,34,-9990,0,,,
130000,0,2,43,-817,0,,,
230000,1,4,35,0,0,,,
20000,0,3,34,-360,0,,,
10000,0,3,23,23701,0,,,
250000,0,4,29,262494,0,,,
260000,1,4,33,-810,0,,,
80000,1,3,32,235557,0,,,
310000,0,4,47,-7980,0,,,
190000,1,2,39,-7220,0,,,
130000,1,2,55,506972,0,,,
160000,1,3,34,0,0,,,
170000,0,3,24,294742,0,,,
380000,0,3,26,50553,0,,,
430000,1,3,41,22260,0,,,
5.00E+05,1,3,38,14801,0,,,
70000,1,3,26,286884,0,,,
120000,1,3,39,145438,0,,,
50000,0,4,33,118267,0,,,
60000,1,4,31,0,0,,,
490000,1,3,31,1745373,0,,,
250000,1,3,45,1032,0,,,
3.00E+05,0,3,41,338709,0,,,
230000,1,3,28,51005,0,,,
2.00E+05,1,4,37,452427,0,,,
210000,1,3,28,110188,0,,,
1.00E+05,1,4,42,470788,0,,,
250000,0,4,34,811532,0,,,
240000,0,4,30,1037890,0,,,
380000,1,4,45,-12378,0,,,
2.00E+05,1,4,39,0,0,,,
80000,0,3,46,230452,0,,,
50000,0,3,27,32698,0,,,
70000,1,3,23,205996,0,,,
170000,1,4,35,568,0,,,
270000,1,4,30,315461,0,,,
240000,1,3,26,578690,0,,,
110000,1,3,51,-44027,0,,,
180000,1,3,31,254030,0,,,
230000,1,3,30,4649,0,,,
70000,1,3,22,250390,0,,,
420000,1,4,29,-10,0,,,
180000,1,3,30,64751,0,,,
190000,0,4,33,560119,0,,,
440000,0,4,30,658273,0,,,
140000,0,4,31,0,0,,,
210000,1,4,39,0,0,,,
360000,1,4,30,-85,0,,,
1.00E+05,0,4,26,51129,0,,,
140000,0,4,36,243126,0,,,
80000,1,3,40,0,0,,,
250000,1,3,36,214597,0,,,
50000,1,2,57,234355,0,,,
50000,1,2,23,106819,0,,,
50000,1,3,40,152354,0,,,
230000,1,4,44,627661,0,,,
20000,1,4,24,72941,0,,,
220000,0,4,35,46358,0,,,
2.00E+05,1,4,26,627830,0,,,
110000,0,4,33,100664,0,,,
190000,1,4,38,394355,0,,,
420000,1,4,34,-3084,0,,,
50000,0,3,24,0,0,,,
20000,0,2,40,67483,0,,,
240000,1,4,29,410724,0,,,
140000,0,2,33,-54,0,,,
480000,1,3,37,0,0,,,
320000,1,4,41,0,0,,,
80000,0,3,41,304909,0,,,
5.00E+05,0,4,44,-143,0,,,
130000,0,3,38,262547,0,,,
180000,1,4,38,0,0,,,
70000,0,4,54,390,0,,,
110000,1,3,24,367100,0,,,
3.00E+05,1,4,27,195111,0,,,
180000,1,3,25,705114,0,,,
360000,0,3,40,0,0,,,
140000,1,3,48,218512,0,,,
150000,0,4,40,696313,0,,,
180000,0,3,43,20940,0,,,
80000,1,2,39,5919,0,,,
310000,0,4,30,92623,0,,,
210000,1,3,40,0,0,,,
5.00E+05,1,3,31,-126,0,,,
210000,1,3,26,129033,0,,,
160000,1,4,27,87700,0,,,
1.00E+05,0,3,39,21840,0,,,
120000,1,4,34,0,0,,,
290000,1,2,48,464764,0,,,
60000,1,3,30,285901,0,,,
180000,1,2,24,316909,0,,,
50000,1,3,37,176956,0,,,
110000,0,4,30,343157,0,,,
210000,1,2,33,453792,0,,,
230000,1,3,30,1006,0,,,
130000,0,4,26,176493,0,,,
130000,0,3,38,0,0,,,
5.00E+05,1,4,48,1229742,0,,,
270000,1,4,37,257836,0,,,
2.00E+05,1,4,30,736334,0,,,
360000,0,4,34,-121,0,,,
20000,0,2,49,28753,0,,,
30000,0,2,57,114587,0,,,
60000,1,3,45,127292,0,,,
180000,1,3,39,292798,0,,,
60000,1,4,28,20415,0,,,
430000,1,4,39,-131,0,,,
340000,0,3,34,1334317,0,,,
3.00E+05,1,1,31,0,0,,,
180000,1,4,38,0,0,,,
60000,0,3,25,142486,0,,,
4.00E+05,1,4,41,289,0,,,
90000,1,3,23,29910,0,,,
310000,1,3,32,308573,0,,,
1.00E+05,1,2,46,312896,0,,,
80000,0,4,32,0,0,,,
140000,1,3,40,368,0,,,
10000,0,4,30,33996,0,,,
70000,0,3,31,319701,0,,,
2.00E+05,1,3,34,395058,0,,,
5.00E+05,1,3,43,467187,0,,,
120000,1,4,25,931,0,,,
80000,1,3,29,130275,0,,,
150000,1,3,26,484207,0,,,
120000,0,4,28,204590,0,,,
30000,1,3,52,49334,0,,,
60000,1,3,23,89053,0,,,
290000,0,4,44,-857,0,,,
210000,1,3,42,0,0,,,
70000,0,3,38,88034,0,,,
120000,0,3,38,-27,0,,,
210000,0,4,28,0,0,,,
30000,0,3,30,109864,0,,,
5.00E+05,1,3,48,701751,0,,,
4.00E+05,1,2,47,-13,0,,,
360000,1,3,31,0,0,,,
1.00E+05,0,3,23,199957,0,,,
150000,1,4,24,-11,0,,,
440000,1,4,33,-20,0,,,
240000,1,3,48,0,0,,,
80000,1,4,29,-21,0,,,
70000,0,4,31,0,0,,,
350000,0,4,42,-44,0,,,
250000,0,3,44,14696,0,,,
150000,0,4,40,32699,0,,,
4.00E+05,1,3,44,-705,0,,,
50000,1,3,31,109554,0,,,
280000,0,3,27,-61,0,,,
20000,0,3,27,48754,0,,,
80000,1,4,26,666,0,,,
80000,1,3,22,199936,0,,,
90000,1,4,25,5888,0,,,
60000,1,3,25,143042,0,,,
180000,0,3,35,0,0,,,
280000,1,4,32,560193,0,,,
50000,0,3,47,63684,0,,,
20000,0,3,47,0,0,,,
310000,1,4,28,-125723,0,,,
50000,1,3,28,88421,0,,,
150000,1,3,28,0,0,,,
410000,0,4,32,1207,0,,,
60000,1,3,35,178774,0,,,
110000,1,3,35,241905,0,,,
390000,1,4,35,13060,0,,,
2.00E+05,0,2,40,587104,0,,,
350000,0,4,37,-47,0,,,
5.00E+05,1,3,39,0,0,,,
6.00E+05,1,2,46,-403,0,,,
330000,0,4,42,305115,0,,,
360000,1,4,35,23822,0,,,
10000,0,4,23,20254,0,,,
290000,0,4,37,-201,0,,,
260000,0,3,28,860073,0,,,
370000,0,4,52,289846,0,,,
180000,1,3,41,464523,0,,,
2.00E+05,1,4,34,-764,0,,,
210000,1,4,37,47285,0,,,
50000,1,3,36,8095,0,,,
80000,0,4,29,115136,0,,,
20000,1,4,23,73713,0,,,
80000,1,3,27,0,0,,,
320000,0,4,49,400831,0,,,
2.00E+05,1,2,45,340829,0,,,
1.00E+05,0,3,25,90364,0,,,
20000,1,3,26,78827,0,,,
230000,0,4,40,330767,0,,,
80000,0,4,40,152127,0,,,
470000,1,3,43,-9,0,,,
80000,0,4,26,296207,0,,,
3.00E+05,0,4,38,-122,0,,,
90000,0,3,28,223780,0,,,
40000,0,4,27,51850,0,,,
4.00E+05,1,4,28,2514,0,,,
360000,1,3,53,0,0,,,
260000,0,1,35,715014,0,,,
130000,1,3,27,45702,0,,,
20000,1,2,56,69737,0,,,
120000,1,3,27,14000,0,,,
250000,0,3,34,7650,0,,,
360000,1,2,53,0,0,,,
30000,1,3,30,14000,0,,,
20000,1,4,24,97792,0,,,
1.00E+05,0,4,45,218219,0,,,
280000,1,3,44,-24,0,,,
60000,0,2,50,222854,0,,,
310000,1,4,39,1192178,0,,,
230000,0,3,41,1093736,0,,,
170000,1,3,33,0,0,,,
60000,1,3,27,139635,0,,,
50000,0,3,41,236866,0,,,
50000,0,3,55,126974,0,,,
360000,1,2,43,0,0,,,
120000,1,4,32,1549,0,,,
90000,1,3,32,-157,0,,,
3.00E+05,1,2,34,-241,0,,,
60000,0,2,41,275909,0,,,
360000,1,4,30,7379,0,,,
1.00E+05,1,3,24,295582,0,,,
3.00E+05,1,3,26,-21,0,,,
80000,1,4,25,0,0,,,
320000,0,3,29,1510153,0,,,
250000,1,3,29,91202,0,,,
260000,0,4,37,120406,0,,,
5.00E+05,1,2,53,0,0,,,
80000,1,2,39,335058,0,,,
230000,0,3,28,0,0,,,
90000,1,3,28,27769,0,,,
510000,1,4,35,28399,0,,,
70000,1,3,26,113866,0,,,
230000,0,2,37,121893,0,,,
1.00E+05,1,2,33,288848,0,,,
310000,0,4,32,73903,0,,,
80000,1,2,38,9635,0,,,
250000,0,2,39,982256,0,,,
20000,0,3,30,0,0,,,
490000,0,4,35,739228,0,,,
320000,0,3,42,0,0,,,
110000,1,4,42,243197,0,,,
1.00E+05,0,3,25,409048,0,,,
10000,0,3,26,4815,0,,,
5.00E+05,0,4,47,6624,0,,,
110000,1,3,25,74545,0,,,
420000,1,3,29,949553,0,,,
180000,1,3,35,-351,0,,,
70000,0,2,47,132701,0,,,
130000,1,4,26,0,0,,,
2.00E+05,1,4,29,7841,0,,,
50000,1,3,27,162122,0,,,
140000,1,4,28,2245,0,,,
360000,0,3,29,534351,0,,,
350000,1,3,56,-368,0,,,
30000,0,3,34,130316,0,,,
4.00E+05,0,3,35,342424,0,,,
50000,1,3,43,109719,0,,,
150000,1,3,36,178879,0,,,
240000,0,3,36,558881,0,,,
50000,1,2,22,-4,0,,,
280000,0,4,30,-12,0,,,
2.00E+05,1,3,29,863449,0,,,
180000,0,4,31,860,0,,,
180000,0,3,26,0,0,,,
40000,0,4,24,65489,0,,,
2.00E+05,1,2,46,0,0,,,
120000,0,2,36,326,0,,,
340000,1,4,30,-112,0,,,
10000,0,2,22,36018,0,,,
140000,1,2,56,602910,0,,,
30000,1,3,22,106714,0,,,
2.00E+05,0,4,38,0,0,,,
3.00E+05,1,4,35,272165,0,,,
50000,0,4,25,-20,0,,,
30000,0,2,27,81566,0,,,
90000,0,2,50,262778,0,,,
5.00E+05,0,4,38,-25,0,,,
320000,1,2,29,0,0,,,
80000,0,2,29,223524,0,,,
50000,1,3,31,123463,0,,,
20000,1,4,22,-18,0,,,
20000,1,3,37,87851,0,,,
290000,1,3,28,599031,0,,,
1.00E+05,1,4,27,343609,0,,,
10000,0,2,41,24914,0,,,
50000,1,3,24,11144,0,,,
80000,0,3,32,199718,0,,,
50000,0,3,25,234856,0,,,
10000,0,1,47,7800,0,,,
90000,0,3,27,288137,0,,,
80000,0,3,36,146815,0,,,
260000,0,1,47,0,0,,,
50000,0,2,40,116628,0,,,
240000,0,3,57,118529,0,,,
2.00E+05,1,3,37,596256,0,,,
260000,1,1,41,-856,0,,,
360000,1,2,42,0,0,,,
1.00E+05,0,4,32,423027,0,,,
5.00E+05,1,3,28,787430,0,,,
150000,0,4,31,8202,0,,,
10000,1,3,29,40641,0,,,
260000,0,3,30,942776,0,,,
150000,1,4,37,0,0,,,
310000,0,3,29,254362,0,,,
30000,1,3,27,17526,0,,,
390000,1,4,46,17836,0,,,
3.00E+05,1,4,51,314160,0,,,
320000,1,4,33,0,0,,,
260000,0,4,38,12246,0,,,
410000,0,3,46,-832,0,,,
450000,0,4,44,-6,0,,,
110000,0,2,43,388975,0,,,
2.00E+05,1,4,41,122181,0,,,
160000,0,2,38,230789,0,,,
80000,1,3,35,-3235,0,,,
380000,0,4,46,127542,0,,,
180000,0,2,39,126363,0,,,
5.00E+05,1,3,37,0,0,,,
50000,1,3,22,174668,0,,,
30000,0,3,21,73144,0,,,
230000,0,3,41,1093627,0,,,
160000,0,3,62,0,0,,,
2.00E+05,1,2,41,896624,0,,,
260000,1,1,28,967835,0,,,
80000,1,2,60,49376,0,,,
50000,1,4,26,-5,0,,,
120000,1,4,27,165638,0,,,
140000,0,2,29,691258,0,,,
90000,1,4,27,119100,0,,,
3.00E+05,1,4,30,840365,0,,,
10000,0,4,33,31687,0,,,
340000,1,3,44,327067,0,,,
90000,0,4,30,-264,0,,,
110000,1,2,46,182736,0,,,
2.00E+05,1,3,36,493955,0,,,
160000,1,2,30,2300,0,,,
180000,1,4,32,0,0,,,
50000,0,2,25,127951,0,,,
130000,0,2,52,246510,0,,,
150000,0,4,28,297865,0,,,
30000,1,3,22,76615,0,,,
50000,0,3,35,181848,0,,,
390000,1,3,42,57615,0,,,
20000,1,4,23,82836,0,,,
140000,0,1,30,79327,0,,,
240000,1,4,28,3445,0,,,
440000,1,4,37,-6383,0,,,
240000,1,3,50,-319,0,,,
20000,0,3,38,92955,0,,,
80000,1,4,28,207731,0,,,
80000,0,4,46,149077,0,,,
90000,0,4,27,78745,0,,,
70000,1,3,22,180487,0,,,
60000,0,3,56,153565,0,,,
210000,0,3,35,677108,0,,,
2.00E+05,1,4,31,0,0,,,
50000,0,3,38,10501,0,,,
240000,1,3,46,662020,0,,,
240000,0,2,32,0,0,,,
360000,0,4,37,-59,0,,,
2.00E+05,0,3,35,-47,0,,,
240000,1,3,36,0,0,,,
50000,1,3,25,81302,0,,,
80000,0,4,28,182306,0,,,
50000,1,4,23,130907,0,,,
5.00E+05,1,4,49,-933,0,,,
60000,1,3,46,224885,0,,,
360000,1,3,33,142984,0,,,
240000,1,3,51,0,0,,,
2.00E+05,0,4,42,390,0,,,
330000,1,3,30,-168,0,,,
360000,1,4,33,177024,0,,,
360000,1,3,48,0,0,,,
50000,1,3,24,137706,0,,,
210000,1,3,40,532779,0,,,
140000,1,4,34,6400,0,,,
50000,0,3,35,166170,0,,,
110000,0,4,26,199561,0,,,
180000,1,3,33,0,0,,,
50000,0,3,49,156053,0,,,
30000,1,2,49,70102,0,,,
10000,0,3,27,44963,0,,,
360000,1,3,37,1428142,0,,,
120000,0,4,27,97901,0,,,
170000,0,3,27,582244,0,,,
90000,0,3,41,221642,0,,,
2.00E+05,0,2,61,270,0,,,
30000,1,3,24,113220,0,,,
230000,1,2,43,0,0,,,
80000,1,3,41,318665,0,,,
230000,0,4,40,-2604,0,,,
80000,1,2,43,260331,0,,,
70000,1,3,24,322685,0,,,
150000,0,3,40,121481,0,,,
30000,0,3,38,11021,0,,,
3.00E+05,1,4,27,628172,0,,,
180000,0,3,30,0,0,,,
30000,1,4,25,71398,0,,,
270000,1,2,43,173152,0,,,
1.00E+05,1,2,35,244372,0,,,
520000,0,4,34,19751,0,,,
210000,0,4,40,0,0,,,
3.00E+05,1,4,31,67108,0,,,
5.00E+05,0,4,44,-575,0,,,
50000,0,2,55,135519,0,,,
340000,1,2,40,804841,0,,,
360000,1,2,34,0,0,,,
440000,1,4,41,184879,0,,,
230000,1,3,46,21912,0,,,
80000,1,3,50,21462,0,,,
90000,1,2,45,67988,0,,,
230000,1,3,27,199423,0,,,
290000,1,3,26,134667,0,,,
50000,0,2,24,120207,0,,,
50000,0,3,30,191871,0,,,
270000,1,4,31,575651,0,,,
160000,1,4,30,308029,0,,,
5.00E+05,1,4,44,67338,0,,,
170000,1,3,34,288750,0,,,
80000,1,3,26,0,0,,,
50000,0,2,57,0,0,,,
250000,1,4,36,572218,0,,,
30000,1,4,24,137860,0,,,
220000,0,4,39,333820,0,,,
50000,0,2,53,40065,0,,,
220000,0,4,41,4176,0,,,
310000,1,3,37,18184,0,,,
290000,0,4,31,472404,0,,,
110000,0,4,27,457611,0,,,
250000,0,4,48,3518,0,,,
230000,1,3,28,18216,0,,,
60000,1,3,43,200681,0,,,
420000,1,4,33,3400,0,,,
5.00E+05,1,2,29,449638,0,,,
220000,1,3,35,122188,0,,,
340000,0,3,49,1222864,0,,,
50000,0,4,23,48295,0,,,
160000,1,3,28,455831,0,,,
230000,0,3,46,520703,0,,,
220000,1,2,43,931598,0,,,
160000,1,4,27,0,0,,,
20000,0,3,24,36204,0,,,
150000,1,4,27,-34,0,,,
640000,1,3,39,509739,0,,,
50000,1,4,38,139240,0,,,
5.00E+05,1,2,46,442289,0,,,
20000,0,3,37,84339,0,,,
5.00E+05,1,1,32,73626,0,,,
140000,0,2,45,0,0,,,
3.00E+05,0,3,31,-777,0,,,
50000,1,2,31,66124,0,,,
1.00E+05,1,3,26,26358,0,,,
1.00E+05,1,4,30,338910,0,,,
50000,0,3,23,151,0,,,
420000,1,3,37,435398,0,,,
230000,1,3,31,512159,0,,,
90000,1,3,31,0,0,,,
260000,1,3,32,433184,0,,,
240000,1,3,25,53474,0,,,
20000,1,3,24,92860,0,,,
80000,1,3,47,18700,0,,,
90000,1,2,37,393871,0,,,
50000,1,2,38,141578,0,,,
5.00E+05,0,3,32,616409,0,,,
50000,0,3,57,42352,0,,,
180000,1,2,37,513447,0,,,
50000,1,4,22,33187,0,,,
80000,1,2,25,-150,0,,,
5.00E+05,1,4,30,13551,0,,,
50000,0,2,43,79256,0,,,
30000,1,3,40,-1500,0,,,
150000,1,1,34,362000,0,,,
190000,0,4,35,105016,0,,,
360000,1,4,26,113100,0,,,
140000,1,4,26,538367,0,,,
90000,1,3,24,333845,0,,,
170000,1,3,25,106332,0,,,
80000,0,2,33,0,0,,,
430000,0,4,35,0,0,,,
40000,1,3,39,56065,0,,,
440000,1,3,28,1611984,0,,,
20000,1,4,28,8446,0,,,
20000,0,3,31,26849,0,,,
360000,1,3,40,24448,0,,,
280000,1,4,29,0,0,,,
40000,1,3,41,28650,0,,,
350000,0,4,30,15314,0,,,
170000,1,4,44,-4463,0,,,
3.00E+05,1,4,29,0,0,,,
210000,0,2,37,0,0,,,
4.00E+05,1,3,29,535,0,,,
20000,1,4,25,49748,0,,,
260000,1,3,36,563875,0,,,
10000,0,3,33,34685,0,,,
5.00E+05,1,4,45,0,0,,,
2.00E+05,1,4,37,246401,0,,,
2.00E+05,1,3,51,-479,0,,,
50000,0,2,26,231365,0,,,
170000,1,3,29,-5121,0,,,
240000,0,4,30,16216,0,,,
30000,1,3,21,5675,0,,,
30000,1,2,56,140146,0,,,
180000,0,3,25,74086,0,,,
50000,1,2,48,209354,0,,,
80000,1,3,42,0,0,,,
180000,1,3,25,1314,0,,,
50000,0,4,37,166742,0,,,
2.00E+05,1,3,30,25949,0,,,
470000,1,4,35,1115228,0,,,
350000,0,2,35,511911,0,,,
220000,0,3,39,390521,0,,,
20000,1,2,22,61927,0,,,
70000,1,3,23,201278,0,,,
30000,1,4,30,157040,0,,,
130000,1,3,31,231957,0,,,
160000,0,2,57,-2849,0,,,
160000,1,1,45,728607,0,,,
1.00E+05,1,3,39,315230,0,,,
50000,1,3,29,136757,0,,,
150000,0,2,49,-218,0,,,
230000,0,3,31,542852,0,,,
530000,0,4,30,1278357,0,,,
60000,0,4,27,20343,0,,,
50000,0,4,30,49000,0,,,
350000,1,3,35,1452178,0,,,
80000,1,3,32,0,0,,,
160000,1,3,25,-336,0,,,
210000,0,2,27,6350,0,,,
180000,1,4,29,46631,0,,,
450000,1,2,40,7210,0,,,
5.00E+05,1,4,32,24635,0,,,
80000,1,2,25,257311,0,,,
170000,0,4,30,0,0,,,
180000,1,4,34,162644,0,,,
90000,1,3,24,-843,0,,,
30000,1,1,31,92648,0,,,
240000,0,3,29,464758,0,,,
40000,1,3,32,214789,0,,,
280000,1,4,28,128263,0,,,
50000,0,2,23,145390,0,,,
50000,0,4,25,98407,0,,,
370000,1,2,34,737805,0,,,
210000,1,4,28,19906,0,,,
240000,1,4,45,0,0,,,
30000,1,2,37,82220,0,,,
50000,0,3,54,0,0,,,
30000,1,4,22,588,0,,,
50000,0,3,56,51318,0,,,
280000,1,4,29,-40,0,,,
70000,0,3,30,254478,0,,,
2.00E+05,0,4,58,672960,0,,,
150000,0,3,40,276826,0,,,
110000,1,3,24,253841,0,,,
240000,1,4,41,40067,0,,,
5.00E+05,1,3,34,209576,0,,,
20000,1,4,24,-127,0,,,
360000,1,4,43,0,0,,,
310000,0,3,34,292286,0,,,
30000,1,2,53,103116,0,,,
30000,1,4,22,136665,0,,,
220000,1,2,46,620434,0,,,
80000,0,2,27,195300,0,,,
210000,1,3,25,327334,0,,,
70000,1,2,55,139963,0,,,
320000,0,4,33,0,0,,,
290000,1,4,32,9098,0,,,
230000,1,3,35,715649,0,,,
10000,0,3,30,2790,0,,,
210000,1,4,26,-16,0,,,
470000,0,3,34,1090209,0,,,
50000,0,3,51,101397,0,,,
180000,1,4,39,589,0,,,
290000,0,3,43,163662,0,,,
240000,0,4,43,990157,0,,,
210000,1,3,49,-83,0,,,
4.00E+05,1,4,31,29038,0,,,
230000,1,2,30,731211,0,,,
310000,1,4,28,87713,0,,,
330000,0,4,44,2047987,0,,,
210000,1,4,46,44057,0,,,
360000,1,2,47,1696882,0,,,
230000,0,4,39,0,0,,,
210000,0,3,48,8493,0,,,
20000,1,3,22,93160,0,,,
50000,0,3,24,-93,0,,,
450000,1,4,46,-33,0,,,
340000,1,3,57,-20,0,,,
40000,1,3,51,234130,0,,,
450000,0,2,39,62855,0,,,
370000,1,3,45,233240,0,,,
120000,1,4,30,0,0,,,
220000,1,4,30,443971,0,,,
50000,0,3,24,150754,0,,,
90000,1,3,31,20041,0,,,
2.00E+05,0,4,32,0,0,,,
160000,1,4,40,0,0,,,
3.00E+05,1,4,43,-9046,0,,,
50000,0,4,25,89718,0,,,
240000,1,2,50,1032045,0,,,
30000,1,3,22,77222,0,,,
280000,0,3,30,494170,0,,,
60000,1,4,25,277565,0,,,
470000,1,3,40,1420438,0,,,
80000,1,3,39,228825,0,,,
360000,1,4,50,0,0,,,
340000,1,4,40,-101,0,,,
50000,1,4,24,0,0,,,
210000,0,3,42,0,0,,,
30000,1,2,35,84493,0,,,
80000,1,3,56,228691,0,,,
60000,1,4,23,19063,0,,,
130000,0,3,29,543921,0,,,
30000,1,2,43,74183,0,,,
60000,1,3,38,0,0,,,
210000,1,3,25,473599,0,,,
5.00E+05,1,2,36,225602,0,,,
520000,0,4,29,1010208,0,,,
490000,0,4,42,995849,0,,,
140000,1,4,26,0,0,,,
270000,1,4,50,0,0,,,
240000,1,3,29,402657,0,,,
80000,0,3,40,121710,0,,,
290000,1,3,25,188694,0,,,
1.00E+05,0,4,26,40942,0,,,
50000,1,3,38,5253,0,,,
360000,1,4,33,0,0,,,
350000,0,4,70,325347,0,,,
80000,1,3,41,174222,0,,,
150000,1,1,33,566160,0,,,
80000,0,4,31,50383,0,,,
150000,1,4,33,-15,0,,,
3.00E+05,1,3,24,37812,0,,,
340000,0,4,29,759021,0,,,
70000,1,3,36,205077,0,,,
370000,1,3,35,-31,0,,,
240000,0,2,41,837928,0,,,
80000,1,2,44,149796,0,,,
